,0,LPS,chitin,elf,flg,nlp,OGs,pep
189,AT2G22890,0,0,0,0,0,1,0
190,AT2G23270,0,0,1,0,0,1,1
191,AT2G23320,0,0,1,1,0,1,0
192,AT2G23810,0,0,1,1,0,1,1
193,AT2G24600,0,0,1,1,0,1,1
194,AT2G25460,0,0,0,1,0,1,1
195,AT2G25735,0,1,1,1,1,1,1
196,AT2G26190,0,0,1,1,0,1,1
197,AT2G26520,0,0,0,0,0,0,1
198,AT2G26530,1,1,1,1,1,1,1
199,AT2G27080,0,0,1,1,0,1,0
200,AT2G27389,0,0,0,0,0,1,1
201,AT2G27500,0,0,1,0,0,1,0
202,AT2G27660,0,0,1,1,0,1,0
203,AT2G27830,0,0,1,1,0,1,1
204,AT2G28400,0,0,1,1,0,1,0
205,AT2G28500,0,0,1,1,0,1,1
206,AT2G30020,0,1,1,1,0,1,1
207,AT2G30040,0,0,1,1,0,1,1
208,AT2G31100,0,0,0,0,0,1,0
209,AT2G31345,0,0,1,1,0,1,1
210,AT2G31880,0,0,1,1,0,1,1
211,AT2G32020,0,0,0,1,0,1,1
212,AT2G32140,0,0,1,1,0,1,1
213,AT2G32190,0,0,1,1,0,1,0
214,AT2G32200,0,0,1,1,0,1,1
215,AT2G32210,0,0,1,1,0,1,1
216,AT2G32660,0,0,1,0,0,1,0
217,AT2G33580,0,0,1,1,0,1,1
218,AT2G33710,0,0,1,1,0,1,0
219,AT2G35658,0,0,0,1,0,1,1
220,AT2G35710,0,0,0,0,0,1,1
221,AT2G35930,0,0,1,1,0,1,1
222,AT2G35980,0,0,1,0,0,1,1
223,AT2G36220,0,0,1,1,0,1,1
224,AT2G36690,0,0,1,1,0,1,1
225,AT2G36780,0,0,1,0,0,1,0
226,AT2G37430,1,1,1,1,1,1,1
227,AT2G38470,0,1,1,1,0,1,1
228,AT2G38790,0,0,1,1,0,1,1
229,AT2G39518,0,0,1,0,0,1,0
230,AT2G39650,0,1,1,1,0,1,1
231,AT2G40000,0,1,1,1,1,1,1
232,AT2G40095,0,0,1,1,0,1,1
233,AT2G40140,0,0,1,1,0,1,1
234,AT2G40270,0,0,1,0,0,1,0
235,AT2G41010,0,0,1,1,0,1,1
236,AT2G41100,0,0,1,1,0,1,0
237,AT2G41640,0,0,1,1,0,1,1
238,AT2G42350,0,0,0,0,0,1,0
239,AT2G42360,0,0,1,0,0,1,0
240,AT2G43290,0,0,0,0,0,1,0
241,AT2G44370,0,0,1,0,0,1,0
242,AT2G44500,0,0,0,0,0,1,0
243,AT2G44578,0,0,0,0,0,1,1
244,AT2G44840,0,1,1,1,1,1,1
245,AT2G45080,0,0,1,1,0,1,1
246,AT2G46400,0,0,1,1,0,1,1
247,AT2G46940,0,0,0,0,0,1,0
248,AT3G01290,0,0,0,0,0,1,0
249,AT3G01830,0,0,1,1,0,1,1
250,AT3G02800,0,0,1,1,0,1,1
251,AT3G02840,0,1,1,1,1,1,1
252,AT3G03280,0,0,0,0,0,1,0
253,AT3G04210,0,0,1,1,0,0,1
254,AT3G04640,0,0,1,1,0,1,1
255,AT3G05155,0,0,0,0,0,0,1
256,AT3G05200,0,0,1,1,0,1,0
257,AT3G05370,0,0,1,0,0,0,0
258,AT3G06890,0,0,1,0,0,1,0
259,AT3G07195,0,0,1,1,0,1,1
260,AT3G08720,0,0,1,0,0,1,0
261,AT3G09020,0,0,1,1,0,1,1
262,AT3G09032,0,0,0,0,0,1,0
263,AT3G09870,0,1,1,1,1,1,1
264,AT3G10930,0,1,1,1,1,1,1
265,AT3G11820,0,0,0,0,0,1,0
266,AT3G11840,0,0,1,1,0,1,1
267,AT3G12830,0,0,1,1,0,1,1
268,AT3G12835,0,0,0,0,0,1,0
269,AT3G13432,0,0,0,0,0,1,1
270,AT3G13435,0,0,0,0,0,1,1
271,AT3G13437,0,0,1,0,0,1,0
272,AT3G13950,0,0,1,0,0,0,0
273,AT3G14225,0,0,0,1,0,0,0
274,AT3G14260,0,0,0,0,0,1,1
275,AT3G14440,0,0,1,0,0,0,0
276,AT3G15210,0,0,1,1,0,1,1
277,AT3G15518,0,0,1,1,0,1,1
278,AT3G15760,0,0,0,1,0,1,1
279,AT3G16510,0,0,1,0,0,1,0
280,AT3G16690,0,0,0,0,0,0,1
281,AT3G16720,0,0,1,1,0,1,1
282,AT3G16860,0,0,0,0,0,1,0
283,AT3G17690,0,0,0,0,0,1,0
284,AT3G18690,0,0,1,1,0,1,1
285,AT3G18710,0,1,1,1,1,1,1
286,AT3G19002,0,0,0,0,0,1,0
287,AT3G19030,0,0,1,1,0,1,1
288,AT3G19580,0,0,1,1,0,1,1
289,AT3G20600,0,0,1,1,0,1,0
290,AT3G21150,0,0,1,1,0,1,0
291,AT3G21780,0,0,1,1,0,1,0
292,AT3G22160,0,0,1,1,0,0,0
293,AT3G22830,0,0,0,0,0,1,1
